700F,雲林縣虎尾鎮公安路133號,23.7093465,120.4327962 
700G,台南市麻豆區興中路127號,23.1837871,120.2513767 
700H,台北市金山南路二段33號,25.0328085,121.5272488 
700I,高雄市中正四路235號,22.6280556,120.2925479 
700J,台中市西區館前路55號,24.1541795,120.6641572 
700K,台南市新營區中營里中山路116號,23.3053269,120.3186618 
700L,台北市中山北路六段126號,25.1054129,121.5250772
700M,桃園市桃園區成功路二段2號,24.9930675,121.3137319
700N,新北市板橋區三民路一段216號,25.018901,121.478927
700P,台北市南京東路三段65號,25.0522451,121.5384087 
700R,高雄市小港區漢民路381號,22.566984,120.356743 
700S,台北市民生西路286號,25.0568742,121.5129345 
700U,桃園市桃園區桃鶯路343號,24.9818296,121.3194537 
700V,新竹市中正路129號,24.8079942,120.9673172 
700W,台北市重慶南路一段2號,25.0410836,121.5130418 
700X,新北市永和區保生路1號,25.0071406,121.5066017 
700Y,台北市信義路四段458號,25.032868,121.558714 
700Z,高雄市新光路36號,22.6116382,120.3022243 
700a,台北市忠孝東路四段563號,25.0415889,121.56405
700b,桃園市中壢區中山路142號,24.9559164,121.2246701
700c,台北市民生東路三段128號,25.057429,121.5460359
700d,彰化縣彰化市和平路57號,24.0802532,120.54011839
700f,彰化縣鹿港鎮彰鹿路八段,24.0497915,120.4381075
700g,台北市羅斯福路二段9號,25.0289115,121.5213572 
700h,高雄市大順二路41號,22.6403886,120.3273945 
700i,台北市信義區忠孝東路五段510號,25.041154,121.578971 
700j,台北市信義路三段182號,25.0332095,121.5424825 
700k,彰化縣員林鎮中山路一段753號,23.957369,120.570544 
700m,臺北市忠孝東路二段95號,25.0430275,121.5309581 
700p,台北市復興北路99號,25.052848,121.5443515 
700q,台北市內湖區成功路四段166號,25.083033,121.593298 
700r,台中市西屯區臺灣大道四段600號,24.1792425,120.62387 
700s,高雄市岡山區中山北路28號,22.79392,120.299146
700w,新北市新莊區思源路427號,25.0530497,121.459582599
7020,嘉義縣朴子市山通路37號,23.465574,120.2448792
7030,台南市西門路三段10號,23.0000395,120.20162789
7031,台北市信義路四段96號,25.0330555,121.54787669
7032,台南縣佳里鎮建南里九鄰光復路一四八號,23.1500415,120.17336309
7033,台南市府前路一段141號,22.9888946,120.2075694
7034,台南市金華路二段一七二號,22.9797763,120.1914926 
7035,台北市信義路二段二一三號,25.033876,121.53042 
7036,高雄市光華一路148之83號,22.6250649,120.3153322 
7037,台北市中山北路二段七十九號,25.058161,121.523211 
7038,台北市南京東路五段一八八號,25.0513229,121.5637757 
703A,台南縣永康市中華路144-1號,23.003244,120.235493 
703B,台南市東區中華東路三段242號,22.9760449,120.2247246 
703C,屏東縣恆春鎮新興路11巷6號,22.0034947,120.7451264 
7070,台中市豐原區水源路669號,24.254735,120.727383 
7080,桃園市平鎮區環南路一八四號,24.9400163,121.221318
7081,台北市大同區延平北路二段96號,25.0565661,121.5114975
7120,台中市民權路234號,24.1452149,120.671776
7670,高雄市苓雅區三多二路93號,22.620348,120.3247079
7671,高雄市左營區博愛二路366號,22.665,120.3037239
7750,新北市永和區永和路二段116號,25.0119939,121.5151491 
7752,台北縣永和市民權路三十九號,24.9973605,121.5200529 
7780,雲林縣虎尾鎮和平路一號,23.709617,120.438742 
7781,雲林縣斗南鎮南昌路一一二號,23.673256,120.479327 
7782,雲林縣北港鎮文化路４２號,23.568076,120.301729 
7783,雲林縣斗六市民生路170號,23.7118906,120.5423818 
7790,台北市重慶北路三段199號,25.0697731,121.5140124 
7791,台東縣台東市中華路一段三九七號,22.7537579,121.1528334 
7792,台北市北投區北投路二段13號,25.1310129,121.4984101 
