stockid,year,season,bookvalue,eps1,eps2,eps_grate,ROE
1201,2014,3,16.61,-0.11,0.55,-1.2,-0.006578947368421053
1201,2014,4,15.47,-1.22,0.08,-16.25,-0.07309766327142
1201,2015,1,14.85,-0.58,0.51,-2.137254901960784,-0.037589112119248216
1203,2007,1,16.21,0.08,-0.46,-1.173913043478261,0.004959702417854928
1203,2007,2,16.03,-0.05,0.05,-2,-0.0031094527363184077
1203,2007,3,16.01,-0.01,0.15,-1.0666666666666667,-0.0006242197253433207
1203,2007,4,15.73,0.1,-0.41,-1.2439024390243902,0.006397952655150352
1203,2008,1,15.67,-0.02,0.08,-1.25,-0.0012746972594008925
1203,2008,2,15.42,0.08,-0.05,-2.6,0.005215123859191656
1203,2008,3,15.67,0.15,-0.01,-16,0.009664948453608248
1203,2008,4,18.41,3.03,0.1,29.299999999999997,0.19700910273081923
1203,2009,1,19.91,1.36,-0.02,-69,0.07331536388140161
1203,2009,2,20.16,0.6,0.08,6.5,0.03067484662576687
1203,2009,3,19.63,0.31,0.15,1.0666666666666667,0.016045548654244308
1203,2009,4,19.32,-0.2,3.03,-1.0660066006600661,-0.010245901639344263
1203,2010,1,19.61,0.19,1.36,-0.8602941176470589,0.009783728115345006
1203,2010,2,19.06,-0.01,0.6,-1.0166666666666666,-0.0005243838489774515
1203,2010,3,17.67,0.1,0.31,-0.6774193548387096,0.005691519635742744
1203,2010,4,17.85,0.21,-0.2,-2.05,0.011904761904761904
1203,2011,1,17.38,0.13,0.19,-0.3157894736842105,0.007536231884057971
1203,2011,2,16.86,0.14,-0.01,-15.000000000000002,0.008373205741626796
1203,2011,3,17.12,0.15,0.1,0.4999999999999999,0.008839127872716557
1203,2011,4,16.84,-0.25,0.21,-2.1904761904761902,-0.014628437682855471
1203,2012,1,16.76,-0.07,0.13,-1.5384615384615385,-0.0041592394533571005
1203,2012,2,16.42,0.23,0.14,0.6428571428571428,0.014206300185299567
1203,2012,3,16.57,0.13,0.15,-0.13333333333333328,0.007907542579075425
1203,2012,4,16.64,0.13,-0.25,-1.52,0.007874015748031496
1203,2013,1,16.69,0.35,-0.07,-5.999999999999999,0.021419828641370868
1203,2013,2,16.59,0.33,0.23,0.43478260869565216,0.02029520295202952
1203,2013,3,16.96,0.41,0.13,2.1538461538461537,0.024773413897280966
1203,2013,4,17.34,0.02,0.13,-0.8461538461538461,0.0011547344110854503
1203,2014,1,17.9,0.36,0.35,0.0285714285714286,0.020524515393386546
1203,2014,2,17.34,0.28,0.33,-0.15151515151515146,0.016412661195779603
1203,2014,3,17.73,0.18,0.41,-0.5609756097560975,0.010256410256410256
1203,2014,4,18.02,0.3,0.02,13.999999999999998,0.016930022573363433
1203,2015,1,18.57,0.5,0.36,0.38888888888888895,0.02767017155506364
1210,2007,1,17.57,0.61,0.45,0.3555555555555555,0.03596698113207547
1210,2007,2,17.45,0.54,0.39,0.38461538461538464,0.0319337670017741
1210,2007,3,18.35,0.86,0.66,0.3030303030303029,0.049170954831332186
1210,2007,4,21,0.79,0.78,0.012820512820512832,0.03908955962394854
1210,2008,1,21.96,0.96,0.61,0.5737704918032787,0.045714285714285714
1210,2008,2,21.26,0.66,0.54,0.2222222222222222,0.03203883495145631
1210,2008,3,21,0.7,0.86,-0.186046511627907,0.034482758620689655
1210,2008,4,20.96,-0.15,0.79,-1.189873417721519,-0.0071056371387967785
1210,2009,1,22.62,1.09,0.96,0.1354166666666668,0.05062703204830469
1210,2009,2,22.17,0.72,0.66,0.09090909090909081,0.03356643356643356
1210,2009,3,21.7,0.64,0.7,-0.08571428571428563,0.030389363722697058
1210,2009,4,21.76,0.18,-0.15,-2.1999999999999997,0.008341056533827617
1210,2010,1,22.37,0.55,1.09,-0.4954128440366972,0.025206232813932174
1210,2010,2,21.8,0.27,0.72,-0.625,0.012540640966093823
1210,2010,3,21.41,0.84,0.64,0.31249999999999994,0.04083616917841516
1210,2010,4,21.79,0.7,0.18,2.8888888888888893,0.033191085822664765
1210,2011,1,22.75,0.79,0.55,0.4363636363636363,0.03597449908925319
1210,2011,2,21.96,0.54,0.27,1,0.025210084033613446
1210,2011,3,22.29,0.4,0.84,-0.5238095238095237,0.01827318410232983
1210,2011,4,22.4,0.49,0.7,-0.3,0.022364217252396165
1210,2012,1,22.76,0.49,0.79,-0.379746835443038,0.02200269420745397
1210,2012,2,21.78,0.22,0.54,-0.5925925925925927,0.01020408163265306
1210,2012,3,22.16,0.69,0.4,0.7249999999999998,0.03213786679087098
1210,2012,4,21.53,0.03,0.49,-0.9387755102040816,0.0013953488372093023
1210,2013,1,22.44,0.45,0.49,-0.08163265306122446,0.020463847203274214
1210,2013,2,21.58,0.08,0.22,-0.6363636363636365,0.0037209302325581397
1210,2013,3,22.14,0.63,0.69,-0.08695652173913036,0.02928870292887029
1210,2013,4,24,2.26,0.03,74.33333333333333,0.10395584176632933
1210,2014,1,25.01,0.68,0.45,0.5111111111111112,0.02794903411426223
1210,2014,2,24.99,0.6,0.08,6.5,0.024600246002460028
1210,2014,3,19.84,0.43,0.63,-0.3174603174603175,0.02215352910870685
1210,2014,4,20.19,-0.01,2.26,-1.0044247787610618,-0.000495049504950495
1210,2015,1,20.69,0.23,0.68,-0.661764705882353,0.011241446725317693
1213,2007,1,11.29,0.12,0.02,4.999999999999999,0.010743061772605192
1213,2007,2,11.23,-0.06,-0.08,-0.25000000000000006,-0.005314437555358724
1213,2007,3,11.3,0.08,0.16,-0.5,0.0071301247771836
1213,2007,4,11.27,-0.03,-0.12,-0.75,-0.002654867256637168
1213,2008,1,11.3,0.02,0.12,-0.8333333333333333,0.0017730496453900709
1213,2008,2,11.31,0.01,-0.06,-1.1666666666666665,0.0008849557522123894
1213,2008,3,11.38,0.09,0.08,0.12499999999999993,0.007971656333038086
1213,2008,4,11.36,-0.01,-0.03,-0.6666666666666666,-0.0008795074758135445
1213,2009,1,11.44,0.08,0.02,3,0.007042253521126761
1213,2009,2,11.05,-0.4,0.01,-41,-0.034934497816593885
1213,2009,3,11.35,0.3,0.09,2.3333333333333335,0.027149321266968326
1213,2009,4,11.6,0.25,-0.01,-26,0.022026431718061675
1213,2010,1,11.68,0.08,0.08,0,0.006896551724137932
1213,2010,2,11.24,-0.44,-0.4,0.09999999999999995,-0.03767123287671233
1213,2010,3,11.29,0.05,0.3,-0.8333333333333334,0.004448398576512457
1213,2010,4,11.32,0.03,0.25,-0.88,0.002657218777679362
1213,2011,1,11.25,-0.07,0.08,-1.8750000000000002,-0.00618374558303887
1213,2011,2,11.22,-0.03,-0.44,-0.9318181818181819,-0.0026666666666666666
1213,2011,3,11.43,0.21,0.05,3.1999999999999993,0.018716577540106954
1213,2011,4,12.13,-0.06,0.03,-3,-0.004922067268252665
1213,2012,1,12.27,0.15,-0.07,-3.142857142857143,0.012376237623762377
1213,2012,2,12.17,-0.1,-0.03,2.3333333333333335,-0.00814995925020375
1213,2012,3,12.52,0.34,0.21,0.6190476190476192,0.027914614121510677
1213,2012,4,12.34,-0.17,-0.06,1.8333333333333337,-0.013589128697042367
1213,2013,1,12.49,0.17,0.15,0.13333333333333347,0.0137987012987013
1213,2013,2,12.39,-0.1,-0.1,-0,-0.008006405124099279
1213,2013,3,12.8,0.41,0.34,0.20588235294117632,0.033091202582728005
1213,2013,4,12.64,-0.16,-0.17,-0.058823529411764754,-0.012499999999999999
1213,2014,1,12.72,0.07,0.17,-0.5882352941176471,0.005533596837944664
1213,2014,2,12.71,0,-0.1,-1,0
1213,2014,3,13.02,0.29,0.41,-0.2926829268292683,0.022780832678711702
1213,2014,4,12.87,-0.14,-0.16,-0.12499999999999993,-0.010760953112990008
1213,2015,1,13.08,0.22,0.07,2.142857142857143,0.017107309486780718
1215,2007,1,11.27,0.25,0.07,2.571428571428571,0.022686025408348458
1215,2007,2,11.12,0.29,0.27,0.07407407407407393,0.026777469990766387
1215,2007,3,11.41,0.28,0.22,0.2727272727272728,0.025157232704402517
1215,2007,4,11.59,0.46,0.12,2.8333333333333335,0.041329739442946996
1215,2008,1,11.95,0.53,0.25,1.12,0.04640980735551664
1215,2008,2,10.98,0.3,0.29,0.03448275862068969,0.028089887640449437
1215,2008,3,11.24,0.09,0.28,-0.6785714285714286,0.008071748878923765
1215,2008,4,11.07,-0.01,0.46,-1.0217391304347827,-0.0009025270758122744
1215,2009,1,11.71,0.59,0.53,0.11320754716981121,0.05305755395683452
1215,2009,2,11.59,0.19,0.3,-0.36666666666666664,0.016666666666666666
1215,2009,3,12.41,0.01,0.09,-0.888888888888889,0.0008064516129032258
1215,2009,4,13.65,0.38,-0.01,-39,0.028636021100226075
1215,2010,1,14.95,0.38,0.59,-0.35593220338983045,0.02608098833218943
1215,2010,2,15.86,0.29,0.19,0.5263157894736841,0.018625561978163133
1215,2010,3,17.96,0.54,0.01,53,0.03099885189437428
1215,2010,4,17.52,0.28,0.38,-0.26315789473684204,0.01624129930394432
1215,2011,1,17.98,0.15,0.38,-0.6052631578947368,0.008412787436904092
1215,2011,2,17.92,0.26,0.29,-0.10344827586206887,0.014722536806342017
1215,2011,3,17.66,0.02,0.54,-0.9629629629629629,0.0011337868480725624
1215,2011,4,19.32,0.16,0.28,-0.4285714285714286,0.008350730688935283
1215,2012,1,20.41,0.04,0.15,-0.7333333333333333,0.0019636720667648502
1215,2012,2,20.52,0.17,0.26,-0.34615384615384615,0.008353808353808355
1215,2012,3,19.94,0.73,0.02,35.5,0.03800104112441437
1215,2012,4,20.5,0.39,0.16,1.4375,0.019393336648433616
1215,2013,1,20.89,0.31,0.04,6.75,0.015063168124392613
1215,2013,2,17.84,0.06,0.17,-0.6470588235294118,0.0033745781777277835
1215,2013,3,17.92,0.7,0.73,-0.04109589041095894,0.04065040650406503
1215,2013,4,20.64,0.88,0.39,1.2564102564102564,0.044534412955465584
1215,2014,1,20.77,0.87,0.31,1.806451612903226,0.043718592964824124
1215,2014,2,20.39,0.78,0.06,12,0.03977562468128506
1215,2014,3,21,0.61,0.7,-0.12857142857142853,0.029916625796959292
1215,2014,4,21.53,0.95,0.88,0.07954545454545449,0.04616132167152575
1215,2015,1,21.02,0.72,0.87,-0.17241379310344832,0.0354679802955665
1216,2007,1,14.7,0.79,0.3,1.6333333333333335,0.056793673616103525
1216,2007,2,16.15,0.61,0.32,0.9062499999999999,0.039253539253539256
1216,2007,3,15.79,0.71,0.25,1.8399999999999999,0.04708222811671088
1216,2007,4,17.78,0.99,0.21,3.7142857142857144,0.058963668850506246
1216,2008,1,17.87,0.33,0.79,-0.5822784810126582,0.018814139110604332
1216,2008,2,15.89,0.51,0.61,-0.16393442622950816,0.03315994798439532
1216,2008,3,15.65,0.48,0.71,-0.323943661971831,0.03164139749505603
1216,2008,4,15.27,-0.36,0.99,-1.3636363636363638,-0.023032629558541268
1216,2009,1,16.08,0.55,0.33,0.6666666666666667,0.035415325177076636
1216,2009,2,16.68,0.76,0.51,0.49019607843137253,0.04773869346733668
1216,2009,3,16.38,0.54,0.48,0.1250000000000001,0.034090909090909095
1216,2009,4,16.53,0.17,-0.36,-1.4722222222222223,0.010391198044009781
1216,2010,1,17.19,0.79,0.55,0.4363636363636363,0.04817073170731707
1216,2010,2,17.04,0.66,0.76,-0.13157894736842102,0.040293040293040296
1216,2010,3,16.7,0.86,0.54,0.5925925925925924,0.054292929292929296
1216,2010,4,16.32,0.24,0.17,0.4117647058823528,0.014925373134328356
1216,2011,1,16.54,0.53,0.79,-0.3291139240506329,0.033104309806371024
1216,2011,2,15.86,0.5,0.66,-0.24242424242424246,0.032552083333333336
1216,2011,3,15.8,0.67,0.86,-0.22093023255813948,0.044282881692002646
1216,2011,4,16.14,0.38,0.24,0.5833333333333334,0.024111675126903553
1216,2012,1,16.85,0.67,0.53,0.2641509433962264,0.04140914709517924
1216,2012,2,16.53,0.61,0.5,0.21999999999999997,0.03831658291457286
1216,2012,3,16.09,0.75,0.67,0.1194029850746268,0.04889178617992177
1216,2012,4,16.99,0.52,0.38,0.368421052631579,0.0315725561627201
1216,2013,1,17.36,0.75,0.67,0.1194029850746268,0.04515352197471403
1216,2013,2,16.48,0.59,0.61,-0.03278688524590167,0.03713027061044682
1216,2013,3,16.12,0.79,0.75,0.05333333333333338,0.051532941943900845
1216,2013,4,16.73,0.35,0.52,-0.326923076923077,0.021367521367521368
1216,2014,1,17.51,0.81,0.75,0.08000000000000007,0.048502994011976046
1216,2014,2,16.4,0.6,0.59,0.0169491525423729,0.0379746835443038
1216,2014,3,16.08,0.27,0.79,-0.6582278481012658,0.01707779886148008
1216,2014,4,16.84,0.36,0.35,0.0285714285714286,0.021844660194174755
1216,2015,1,17.52,0.79,0.81,-0.024691358024691377,0.04722056186491333
1217,2007,1,10.54,0.37,0.01,36,0.03638151425762045
1217,2007,2,10.33,-0.25,0.04,-7.249999999999999,-0.023629489603024575
1217,2007,3,10.58,0.14,0.22,-0.3636363636363636,0.013409961685823757
1217,2007,4,9.42,-0.89,-0.96,-0.07291666666666662,-0.0863239573229874
1217,2008,1,9.69,0.09,0.37,-0.7567567567567568,0.009375
1217,2008,2,10,0.36,-0.25,-2.44,0.03734439834024896
1217,2008,3,9.89,-0.05,0.14,-1.357142857142857,-0.005030181086519115
1217,2008,4,9.8,-0.15,-0.89,-0.8314606741573034,-0.015075376884422108
1217,2009,1,10.07,0.19,0.09,1.1111111111111112,0.01923076923076923
1217,2009,2,10.37,0.25,0.36,-0.3055555555555555,0.024703557312252968
1217,2009,3,10.6,0.09,-0.05,-2.8000000000000003,0.008563273073263558
1217,2009,4,10.31,-0.17,-0.15,0.13333333333333347,-0.016221374045801526
1217,2010,1,10.35,0.05,0.19,-0.736842105263158,0.004854368932038835
1217,2010,2,10.38,0.05,0.25,-0.8,0.004840271055179091
1217,2010,3,10.62,0.24,0.09,1.6666666666666667,0.023121387283236997
1217,2010,4,10.79,0.06,-0.17,-1.352941176470588,0.005591798695246971
1217,2011,1,10.82,0.07,0.05,0.4000000000000001,0.0065116279069767444
1217,2011,2,10.85,-0.06,0.05,-2.1999999999999997,-0.005499541704857928
1217,2011,3,10.97,0.05,0.24,-0.7916666666666667,0.004578754578754579
1217,2011,4,10.85,-0.04,0.06,-1.6666666666666667,-0.0036730945821854917
1217,2012,1,10.81,0,0.07,-1,0
1217,2012,2,10.78,0.02,-0.06,-1.3333333333333335,0.001858736059479554
1217,2012,3,10.84,0.11,0.05,1.2,0.010251630941286113
1217,2012,4,10.75,-0.03,-0.04,-0.25000000000000006,-0.0027829313543599257
1217,2013,2,10.61,-0.04,0.02,-3,-0.0037558685446009397
1217,2013,3,10.49,-0.17,0.11,-2.545454545454546,-0.015947467166979364
1217,2013,4,10.37,-0.11,-0.03,2.666666666666667,-0.010496183206106872
1217,2014,1,10.09,-0.28,0.04,-8,-0.027000964320154294
1217,2014,2,11.11,-0.29,-0.04,6.249999999999999,-0.025438596491228073
1217,2014,3,10.97,-0.08,-0.17,-0.5294117647058824,-0.007239819004524886
1217,2014,4,10.96,-0.08,-0.11,-0.2727272727272727,-0.007246376811594202
1217,2015,1,10.78,-0.13,-0.28,-0.5357142857142857,-0.011915673693858845
1218,2007,1,10.84,-0.14,-0.27,-0.48148148148148145,-0.012750455373406194
1218,2007,2,11.19,-0.08,-0.01,7.000000000000001,-0.00709849157054126
1218,2007,3,11.9,0.58,-0.01,-58.99999999999999,0.05123674911660777
1218,2007,4,11.69,-0.19,0.12,-2.5833333333333335,-0.015993265993265993
1218,2008,1,12.06,0.09,-0.14,-1.6428571428571428,0.007518796992481203
1218,2008,2,12.22,0.16,-0.08,-3,0.013266998341625208
1218,2008,3,12.12,0.29,0.58,-0.5,0.024513947590870666
1218,2008,4,11.29,-0.82,-0.19,3.3157894736842097,-0.06771263418662263
1218,2009,1,11.45,0.15,0.09,0.6666666666666666,0.013274336283185842
1218,2009,2,11.46,0.28,0.16,0.7500000000000001,0.02504472271914132
1218,2009,3,11.89,0.33,0.29,0.13793103448275876,0.028546712802768166
1218,2009,4,11.8,0,-0.82,-1,0
1218,2010,1,11.97,0.19,0.15,0.2666666666666667,0.016129032258064516
1218,2010,2,11.75,0,0.28,-1,0
1218,2010,3,11.81,0.4,0.33,0.21212121212121213,0.035056967572304996
1218,2011,1,11.97,0.04,0.19,-0.7894736842105263,0.0033528918692372167
1218,2011,3,11.81,0.33,0.4,-0.17500000000000002,0.028745644599303136
1218,2011,4,11.62,-0.12,0.16,-1.7500000000000002,-0.010221465076660989
1218,2012,1,11.38,-0.22,0.04,-6.5,-0.018965517241379307
1218,2012,2,11.28,0.15,0.36,-0.5833333333333334,0.013477088948787063
1218,2012,3,11.42,0.44,0.33,0.33333333333333326,0.04007285974499089
1218,2012,4,10.41,-0.99,-0.12,7.25,-0.08684210526315789
1218,2013,1,10.07,-0.01,-0.22,-0.9545454545454545,-0.000992063492063492
1218,2013,2,10.16,0.06,0.15,-0.6,0.005940594059405941
1218,2013,3,10.3,0.17,0.44,-0.6136363636363636,0.01678183613030602
1218,2013,4,9.72,-0.57,-0.99,-0.4242424242424243,-0.05539358600583089
1218,2014,1,9.85,0.07,-0.01,-8,0.0071574642126789375
1218,2014,2,9.78,-0.06,0.06,-2,-0.006097560975609756
1218,2014,3,9.98,0.21,0.17,0.23529411764705868,0.021494370522006142
1218,2014,4,9.92,-0.02,-0.57,-0.9649122807017544,-0.002012072434607646
1218,2015,1,9.81,-0.03,0.07,-1.4285714285714286,-0.003048780487804878
1219,2007,1,12.77,0.03,0.06,-0.5,0.002354788069073783
1219,2007,2,12.64,0.11,0.11,0,0.008778930566640064
1219,2007,3,12.79,0.14,0.08,0.7500000000000001,0.01106719367588933
1219,2007,4,13.11,0.35,0.11,2.1818181818181817,0.027429467084639496
1219,2008,1,13.49,0.38,0.03,11.666666666666666,0.028985507246376812
1219,2008,2,13.21,0.06,0.11,-0.4545454545454546,0.004562737642585551
1219,2008,3,12.82,-0.03,0.14,-1.2142857142857142,-0.0023346303501945525
1219,2008,4,12.33,-0.54,0.35,-2.542857142857143,-0.04195804195804196
1219,2009,1,12.54,0.21,0.38,-0.4473684210526316,0.0170316301703163
1219,2009,2,12.9,0.36,0.06,5,0.028708133971291863
1219,2009,3,13.03,0.14,-0.03,-5.666666666666667,0.010861132660977504
1219,2009,4,13.23,0.2,-0.54,-1.3703703703703702,0.015349194167306216
1219,2010,1,13.34,0.11,0.21,-0.47619047619047616,0.008314436885865457
1219,2010,2,13.16,0.14,0.36,-0.611111111111111,0.010752688172043012
1219,2010,3,12.93,0.2,0.14,0.4285714285714285,0.015710919088766692
1219,2010,4,13.16,0.35,0.2,0.7499999999999998,0.027322404371584695
1219,2011,1,13.2,0.05,0.11,-0.5454545454545454,0.003802281368821293
1219,2011,2,14.35,2.08,0.14,13.857142857142856,0.16951915240423798
1219,2011,3,13.93,0,0.2,-1,0
1219,2011,4,13.66,-0.24,0.35,-1.6857142857142857,-0.017266187050359712
1219,2012,1,13.55,-0.11,0.05,-3.1999999999999997,-0.008052708638360176
1219,2012,2,13.11,0.06,2.08,-0.9711538461538461,0.004597701149425287
1219,2012,4,12.34,-0.31,-0.24,0.2916666666666667,-0.02450592885375494
1219,2013,1,12.07,-0.11,-0.11,-0,-0.009031198686371101
1219,2013,2,11.94,-0.03,0.06,-1.5,-0.0025062656641604013
1219,2013,3,11.72,0.02,0.17,-0.8823529411764707,0.0017094017094017092
1219,2013,4,11.93,0.21,-0.31,-1.6774193548387097,0.017918088737201365
1219,2014,1,12.07,0.14,-0.11,-2.272727272727273,0.011735121542330262
1219,2014,2,11.88,0.03,-0.03,-2,0.0025316455696202528
1219,2014,3,11.89,0,0.02,-1,0
1219,2014,4,12.1,0.26,0.21,0.2380952380952382,0.02195945945945946
1219,2015,1,12.16,0.07,0.14,-0.5,0.005789909015715468
1220,2007,1,9.73,-0.17,0.28,-1.6071428571428572,-0.01717171717171717
1220,2007,2,9.66,-0.08,0.12,-1.6666666666666667,-0.008213552361396304
1220,2007,3,9.75,0.09,0.05,0.7999999999999998,0.009316770186335404
1220,2007,4,9.7,-0.04,0.06,-1.6666666666666667,-0.004106776180698153
1220,2008,1,9.82,0.12,-0.17,-1.7058823529411766,0.012371134020618554
1220,2008,2,9.69,-0.11,-0.08,0.375,-0.011224489795918368
1220,2008,3,9.19,-0.28,0.09,-4.111111111111112,-0.02956705385427667
1220,2008,4,8.58,-0.58,-0.04,13.499999999999998,-0.06331877729257641
1220,2009,1,8.48,-0.17,0.12,-2.416666666666667,-0.019653179190751446
1220,2009,2,8.5,-0.03,-0.11,-0.7272727272727273,-0.0035169988276670576
1220,2009,3,8.51,-0.02,-0.28,-0.9285714285714285,-0.002344665885111372
1220,2009,4,8.53,-0.02,-0.58,-0.9655172413793103,-0.002339181286549708
1220,2010,1,8.59,0.02,-0.17,-1.1176470588235294,0.002333722287047841
1220,2010,2,8.66,0.08,-0.03,-3.666666666666667,0.009324009324009324
1220,2010,3,9.01,0.37,-0.02,-19.5,0.04282407407407407
1220,2010,4,10.65,0.16,-0.02,-9,0.015252621544327931
1220,2011,1,10.88,0.26,0.02,12,0.02448210922787194
1220,2011,2,11.12,0.31,0.08,2.8749999999999996,0.028677150786308975
1220,2011,3,11.18,0.1,0.37,-0.7297297297297298,0.009025270758122744
1220,2011,4,11.29,0.14,0.16,-0.12499999999999993,0.012556053811659196
1220,2012,1,11.45,0.16,0.26,-0.38461538461538464,0.014171833480956601
1220,2012,2,11.59,0.18,0.31,-0.41935483870967744,0.015775635407537247
1220,2012,3,11.98,0.33,0.1,2.3,0.02832618025751073
1220,2012,4,12.1,0.14,0.14,0,0.0117056856187291
1220,2013,1,12.01,0.12,0.16,-0.25000000000000006,0.01009251471825063
1220,2013,2,11.61,0.04,0.18,-0.7777777777777777,0.003457216940363008
1220,2013,3,11.9,0.19,0.33,-0.42424242424242425,0.016225448334756618
1220,2013,4,11.98,-0.03,0.14,-1.2142857142857142,-0.002497918401332223
1220,2014,1,12.11,0.12,0.12,0,0.010008340283569641
1220,2014,2,11.82,0.11,0.04,1.7500000000000002,0.009393680614859094
1220,2014,3,11.87,0.09,0.19,-0.5263157894736842,0.007640067911714771
1220,2014,4,11.84,-0.02,-0.03,-0.3333333333333333,-0.0016863406408094436
1220,2015,1,11.88,-0.01,0.12,-1.0833333333333335,-0.0008410428931875525
1225,2007,1,11.06,-0.06,-0.06,-0,-0.0053956834532374095
1225,2007,2,11.14,0.13,-0.01,-14.000000000000002,0.011807447774750228
1225,2007,3,11.47,0.34,-0.22,-2.545454545454546,0.030548068283917342
1225,2007,4,12.37,0.72,0.13,4.538461538461538,0.06180257510729614
1225,2008,1,12.94,0.7,-0.06,-12.666666666666668,0.05718954248366013
1225,2008,2,12.72,0.03,0.13,-0.7692307692307693,0.0023640661938534274
1225,2008,3,12.35,-0.52,0.34,-2.5294117647058822,-0.04040404040404041
1225,2008,4,11.33,-1.08,0.72,-2.5,-0.08702659145850121
1225,2009,1,11.61,0.19,0.7,-0.7285714285714286,0.016637478108581436
1225,2009,2,11.96,0.44,0.03,13.666666666666668,0.03819444444444444
1225,2009,3,11.96,0.05,-0.52,-1.0961538461538463,0.0041981528127623844
1225,2009,4,12.43,0.26,-1.08,-1.2407407407407407,0.021364009860312245
1225,2010,1,12.65,0.24,0.19,0.26315789473684204,0.0193392425463336
1225,2010,2,12.83,0.11,0.44,-0.75,0.008647798742138365
1225,2010,3,12.66,0.28,0.05,4.6000000000000005,0.02261712439418417
1225,2010,4,12.88,0.41,0.26,0.5769230769230768,0.03287890938251804
1225,2011,1,13.15,0.24,0.24,0,0.018590240123934933
1225,2011,2,12.77,0.06,0.11,-0.4545454545454546,0.004720692368214005
1225,2011,3,12.48,0.06,0.28,-0.7857142857142857,0.004830917874396135
1225,2011,4,12.55,-0.12,0.41,-1.2926829268292683,-0.00947119179163378
1225,2012,1,12.45,-0.05,0.24,-1.2083333333333333,-0.004
1225,2012,2,12.27,0.09,0.06,0.5,0.007389162561576354
1225,2012,3,12.34,0.47,0.06,6.833333333333333,0.039595619208087615
1225,2012,4,11.98,-0.3,-0.12,1.5,-0.024429967426710095
1225,2013,1,12.11,0.13,-0.05,-3.5999999999999996,0.010851419031719534
1225,2013,2,11.85,0.11,0.09,0.22222222222222227,0.009369676320272573
1225,2013,3,11.78,-0.05,0.47,-1.1063829787234043,-0.00422654268808115
1225,2013,4,11.95,0.13,-0.3,-1.4333333333333333,0.010998307952622676
1225,2014,1,12.15,0.18,0.13,0.3846153846153845,0.015037593984962405
1225,2014,2,11.88,0,0.11,-1,0
1225,2014,3,11.62,-0.3,-0.05,5,-0.025167785234899327
1225,2014,4,12.02,0.34,0.13,1.6153846153846154,0.029109589041095892
1225,2015,1,12.15,0.14,0.18,-0.22222222222222213,0.011656952539550377
1227,2007,1,14.9,0.48,0.48,0,0.033287101248266296
1227,2007,2,13.72,0.16,0.07,1.2857142857142856,0.011799410029498525
1227,2007,3,13.97,0.27,0.13,1.076923076923077,0.01970802919708029
1227,2007,4,14.23,0.29,0.1,1.8999999999999997,0.02080344332855093
1227,2008,1,15.13,1.01,0.48,1.1041666666666667,0.07152974504249292
1227,2008,2,14.94,0.75,0.16,3.6874999999999996,0.052854122621564484
1227,2008,3,15.5,0.45,0.27,0.6666666666666666,0.02990033222591362
1227,2008,4,15.49,0,0.29,-1,0
1227,2009,1,16.7,1.08,1.01,0.06930693069306937,0.06914212548015365
1227,2009,2,16.05,0.78,0.75,0.040000000000000036,0.05108055009823183
1227,2009,3,17,1.05,0.45,1.3333333333333335,0.0658307210031348
1227,2010,1,20.08,1.96,1.08,0.8148148148148147,0.10816777041942606
1227,2010,2,19.78,1.01,0.78,0.2948717948717948,0.053809270111880664
1227,2010,3,18.36,1.21,1.05,0.1523809523809523,0.07055393586005831
1227,2010,4,19.48,1.61,1.12,0.43749999999999994,0.09009513150531617
1227,2011,1,21.95,2.35,1.96,0.19897959183673475,0.11989795918367349
1227,2011,2,20.64,0.56,1.01,-0.4455445544554455,0.027888446215139442
1227,2011,3,18.12,1.26,1.21,0.04132231404958681,0.07473309608540926
1227,2011,4,19.29,1.17,1.61,-0.2732919254658386,0.06456953642384107
1227,2012,1,20.52,1.35,2.35,-0.425531914893617,0.07042253521126762
1227,2012,2,18.98,0.41,0.56,-0.26785714285714296,0.022078621432417875
1227,2012,3,16.24,1.03,1.26,-0.18253968253968253,0.06771860618014465
1227,2012,4,17.38,1.13,1.17,-0.03418803418803422,0.06953846153846154
1227,2013,1,18.62,1.23,1.35,-0.08888888888888896,0.07073030477285797
1227,2013,2,17.28,0.35,0.41,-0.14634146341463414,0.02067336089781453
1227,2013,3,15.61,0.61,1.03,-0.4077669902912622,0.04066666666666666
1227,2013,4,16.31,0.64,1.13,-0.43362831858407075,0.0408423739629866
1227,2014,1,17.22,0.82,1.23,-0.33333333333333337,0.05
1227,2014,2,16.01,0.39,0.35,0.1142857142857144,0.02496798975672215
1227,2014,3,15.75,0.98,0.61,0.6065573770491803,0.06635071090047394
1227,2014,4,16.71,0.71,0.64,0.10937499999999992,0.044375
1227,2015,1,17.9,1.27,0.82,0.5487804878048782,0.07636800962116658
1229,2007,1,21.24,0.13,0.22,-0.40909090909090906,0.006158218853623876
1229,2007,2,22.48,0.9,0.56,0.607142857142857,0.04170528266913809
1229,2007,3,23.53,0.35,0.38,-0.0789473684210527,0.015099223468507334
1229,2007,4,22.4,0.71,0.62,0.1451612903225806,0.03273397879207008
1229,2008,1,21.72,0.2,0.13,0.5384615384615385,0.00929368029739777
1229,2008,2,20.56,0.47,0.9,-0.4777777777777778,0.023394723743155797
1229,2008,3,19.04,0.21,0.35,-0.39999999999999997,0.011152416356877325
1229,2008,4,17.67,-0.62,0.71,-1.8732394366197185,-0.033898305084745756
